route_id,origin_latitude,origin_longitude,dest_latitude,dest_longitude,duration,distance,route_type,duration_min,route_factor
249,38.74080651462452,-9.19390315300036,38.713857179374784,-9.157970706000723,1465.4,6.968,shortest,24.423333333333336,1.5343733333333334
249,38.74080651462452,-9.19390315300036,38.713857179374784,-9.157970706000723,,6.906,google,28.933333333333334,1.7098133333333334
260,38.74978962637444,-9.19390315300036,38.776738961624176,-9.157970706000723,1226.1,5.96,safest,20.435,1.2942
260,38.74978962637444,-9.19390315300036,38.776738961624176,-9.157970706000723,1168.4,5.819,balanced,19.473333333333336,1.2444533333333334
260,38.74978962637444,-9.19390315300036,38.776738961624176,-9.157970706000723,1168.4,5.819,shortest,19.473333333333336,1.2444533333333334
260,38.74978962637444,-9.19390315300036,38.776738961624176,-9.157970706000723,,6.488,google,24.05,1.48104
268,38.75877273812435,-9.19390315300036,38.78572207337409,-9.157970706000723,1244.1,5.891,safest,20.735,1.3006799999999998
268,38.75877273812435,-9.19390315300036,38.78572207337409,-9.157970706000723,1211.2,5.861,balanced,20.186666666666667,1.2763466666666663
268,38.75877273812435,-9.19390315300036,38.78572207337409,-9.157970706000723,1211.2,5.861,shortest,20.186666666666667,1.2763466666666663
268,38.75877273812435,-9.19390315300036,38.78572207337409,-9.157970706000723,,5.95,google,24.28333333333333,1.4473333333333334
275,38.76775584987426,-9.19390315300036,38.74080651462452,-9.157970706000723,1319.3,6.285,safest,21.988333333333333,1.3823333333333334
275,38.76775584987426,-9.19390315300036,38.74080651462452,-9.157970706000723,1263.1,6.247,balanced,21.051666666666662,1.3418266666666665
275,38.76775584987426,-9.19390315300036,38.74080651462452,-9.157970706000723,1263.1,6.247,shortest,21.051666666666662,1.3418266666666665
275,38.76775584987426,-9.19390315300036,38.74080651462452,-9.157970706000723,,5.482,google,19.2,1.20656
281,38.70487406762487,-9.189411597125408,38.74080651462452,-9.162462261875678,1863.5,8.743,safest,31.058333333333334,1.941773333333333
281,38.70487406762487,-9.189411597125408,38.74080651462452,-9.162462261875678,1609.6,8.015,balanced,26.826666666666664,1.7142666666666666
281,38.70487406762487,-9.189411597125408,38.74080651462452,-9.162462261875678,1589.1,7.544,shortest,26.485,1.6629199999999995
281,38.70487406762487,-9.189411597125408,38.74080651462452,-9.162462261875678,,7.197,google,28.7,1.72376
289,38.713857179374784,-9.189411597125408,38.74080651462452,-9.153479150125769,1970.4,8.55,safest,32.84,1.9976000000000005
289,38.713857179374784,-9.189411597125408,38.74080651462452,-9.153479150125769,1789.4,7.997,balanced,29.82333333333333,1.8326933333333333
289,38.713857179374784,-9.189411597125408,38.74080651462452,-9.153479150125769,1779.5,7.969,shortest,29.65833333333333,1.823853333333333
289,38.713857179374784,-9.189411597125408,38.74080651462452,-9.153479150125769,,7.427,google,29.53333333333333,1.7754933333333334
332,38.75877273812435,-9.189411597125408,38.75877273812435,-9.14449603837586,1045.5,5.017,safest,17.425,1.09836
332,38.75877273812435,-9.189411597125408,38.75877273812435,-9.14449603837586,1019.4,4.92,balanced,16.99,1.0732
332,38.75877273812435,-9.189411597125408,38.75877273812435,-9.14449603837586,1019.4,4.92,shortest,16.99,1.0732
332,38.75877273812435,-9.189411597125408,38.75877273812435,-9.14449603837586,,5.076,google,19.25,1.1760799999999998
371,38.73182340287461,-9.184920041250452,38.73182340287461,-9.140004482500904,1028.1,5.059,safest,17.134999999999998,1.09012
371,38.73182340287461,-9.184920041250452,38.73182340287461,-9.140004482500904,1028.1,5.059,balanced,17.134999999999998,1.09012
371,38.73182340287461,-9.184920041250452,38.73182340287461,-9.140004482500904,1028.1,5.059,shortest,17.134999999999998,1.09012
371,38.73182340287461,-9.184920041250452,38.73182340287461,-9.140004482500904,,5.228,google,20.633333333333333,1.2435733333333334
404,38.76775584987426,-9.184920041250452,38.73182340287461,-9.157970706000723,1318.0,6.289,safest,21.966666666666665,1.3817866666666665
404,38.76775584987426,-9.184920041250452,38.73182340287461,-9.157970706000723,1282.0,6.25,balanced,21.366666666666667,1.354666666666667
404,38.76775584987426,-9.184920041250452,38.73182340287461,-9.157970706000723,1282.0,6.25,shortest,21.366666666666667,1.354666666666667
404,38.76775584987426,-9.184920041250452,38.73182340287461,-9.157970706000723,,7.262,google,30.016666666666666,1.7816266666666665
444,38.73631495874957,-9.180428485375495,38.73631495874957,-9.13551292662595,901.9,4.437,safest,15.031666666666666,0.9562266666666668
444,38.73631495874957,-9.180428485375495,38.73631495874957,-9.13551292662595,901.9,4.437,balanced,15.031666666666666,0.9562266666666668
444,38.73631495874957,-9.180428485375495,38.73631495874957,-9.13551292662595,901.9,4.437,shortest,15.031666666666666,0.9562266666666668
444,38.73631495874957,-9.180428485375495,38.73631495874957,-9.13551292662595,,5.584,google,20.58333333333333,1.270053333333333
447,38.74080651462452,-9.180428485375495,38.76775584987426,-9.14449603837586,1552.4,7.726,safest,25.87333333333333,1.6530133333333334
447,38.74080651462452,-9.180428485375495,38.76775584987426,-9.14449603837586,1400.9,6.836,balanced,23.348333333333336,1.4808133333333335
447,38.74080651462452,-9.180428485375495,38.76775584987426,-9.14449603837586,1400.9,6.836,shortest,23.348333333333336,1.4808133333333335
447,38.74080651462452,-9.180428485375495,38.76775584987426,-9.14449603837586,,7.54,google,29.78333333333333,1.794533333333333
460,38.75428118224939,-9.180428485375495,38.790213629249045,-9.153479150125769,1379.4,6.846,safest,22.99,1.46728
460,38.75428118224939,-9.180428485375495,38.790213629249045,-9.153479150125769,1316.7,6.439,balanced,21.945,1.3929200000000002
460,38.75428118224939,-9.180428485375495,38.790213629249045,-9.153479150125769,1316.7,6.439,shortest,21.945,1.3929200000000002
460,38.75428118224939,-9.180428485375495,38.790213629249045,-9.153479150125769,,6.168,google,23.28333333333333,1.4247733333333332
464,38.75877273812435,-9.180428485375495,38.7228402911247,-9.153479150125769,1280.7,6.36,safest,21.345,1.3626
464,38.75877273812435,-9.180428485375495,38.7228402911247,-9.153479150125769,1269.2,6.152,balanced,21.15333333333333,1.3382933333333331
464,38.75877273812435,-9.180428485375495,38.7228402911247,-9.153479150125769,1269.2,6.152,shortest,21.15333333333333,1.3382933333333331
464,38.75877273812435,-9.180428485375495,38.7228402911247,-9.153479150125769,,7.35,google,27.466666666666665,1.6866666666666663
475,38.77224740574922,-9.180428485375495,38.74529807049948,-9.14449603837586,1340.5,6.402,safest,22.341666666666665,1.4058266666666666
475,38.77224740574922,-9.180428485375495,38.74529807049948,-9.14449603837586,1266.1,6.093,balanced,21.101666666666667,1.3315066666666666
475,38.77224740574922,-9.180428485375495,38.74529807049948,-9.14449603837586,1266.1,6.093,shortest,21.101666666666667,1.3315066666666666
475,38.77224740574922,-9.180428485375495,38.74529807049948,-9.14449603837586,,6.089,google,21.433333333333334,1.3444533333333335
484,38.70487406762487,-9.175936929500542,38.74080651462452,-9.148987594250814,1542.1,6.68,safest,25.701666666666664,1.5624666666666664
484,38.70487406762487,-9.175936929500542,38.74080651462452,-9.148987594250814,1197.4,5.671,balanced,19.956666666666667,1.2519466666666668
484,38.70487406762487,-9.175936929500542,38.74080651462452,-9.148987594250814,1187.5,5.642,shortest,19.791666666666668,1.2430266666666667
484,38.70487406762487,-9.175936929500542,38.74080651462452,-9.148987594250814,,5.458,google,24.78333333333333,1.427973333333333
485,38.70487406762487,-9.175936929500542,38.73182340287461,-9.140004482500904,1273.8,5.946,safest,21.23,1.3248799999999998
485,38.70487406762487,-9.175936929500542,38.73182340287461,-9.140004482500904,1250.3,5.743,balanced,20.83833333333333,1.2929733333333333
485,38.70487406762487,-9.175936929500542,38.73182340287461,-9.140004482500904,1215.6,5.696,shortest,20.26,1.26608
485,38.70487406762487,-9.175936929500542,38.73182340287461,-9.140004482500904,,6.286,google,28.666666666666668,1.6495466666666667
492,38.713857179374784,-9.175936929500542,38.74080651462452,-9.140004482500904,1416.6,6.981,safest,23.61,1.50288
492,38.713857179374784,-9.175936929500542,38.74080651462452,-9.140004482500904,1091.4,5.41,balanced,18.19,1.1604
492,38.713857179374784,-9.175936929500542,38.74080651462452,-9.140004482500904,1081.5,5.382,shortest,18.025,1.15156
492,38.713857179374784,-9.175936929500542,38.74080651462452,-9.140004482500904,,5.22,google,23.933333333333334,1.3749333333333331
497,38.71834873524974,-9.175936929500542,38.71834873524974,-9.131021370750997,1742.7,8.109,safest,29.045,1.81052
497,38.71834873524974,-9.175936929500542,38.71834873524974,-9.131021370750997,1412.5,6.806,balanced,23.541666666666668,1.4861466666666667
497,38.71834873524974,-9.175936929500542,38.71834873524974,-9.131021370750997,1278.9,6.281,shortest,21.315,1.35508
497,38.71834873524974,-9.175936929500542,38.71834873524974,-9.131021370750997,,7.25,google,30.216666666666665,1.7886666666666666
526,38.74978962637444,-9.175936929500542,38.776738961624176,-9.140004482500904,1239.0,6.094,safest,20.65,1.31352
526,38.74978962637444,-9.175936929500542,38.776738961624176,-9.140004482500904,1217.4,6.021,balanced,20.290000000000003,1.2932800000000002
526,38.74978962637444,-9.175936929500542,38.776738961624176,-9.140004482500904,1217.4,6.021,shortest,20.290000000000003,1.2932800000000002
526,38.74978962637444,-9.175936929500542,38.776738961624176,-9.140004482500904,,6.013,google,22.65,1.3870399999999998
536,38.75877273812435,-9.175936929500542,38.78572207337409,-9.140004482500904,1314.7,6.425,safest,21.91166666666667,1.3904666666666667
536,38.75877273812435,-9.175936929500542,38.78572207337409,-9.140004482500904,1250.4,6.135,balanced,20.84,1.3244
536,38.75877273812435,-9.175936929500542,38.78572207337409,-9.140004482500904,1250.4,6.135,shortest,20.84,1.3244
536,38.75877273812435,-9.175936929500542,38.78572207337409,-9.140004482500904,,6.521,google,24.616666666666667,1.5063466666666667
554,38.70487406762487,-9.171445373625588,38.74080651462452,-9.14449603837586,1253.0,6.198,safest,20.883333333333333,1.331173333333333
554,38.70487406762487,-9.171445373625588,38.74080651462452,-9.14449603837586,1174.5,5.851,balanced,19.575,1.25108
554,38.70487406762487,-9.171445373625588,38.74080651462452,-9.14449603837586,1164.4,5.822,shortest,19.40666666666667,1.2420266666666668
554,38.70487406762487,-9.171445373625588,38.74080651462452,-9.14449603837586,,6.436,google,25.83333333333333,1.548213333333333
555,38.70487406762487,-9.171445373625588,38.73182340287461,-9.13551292662595,1424.4,6.648,safest,23.74,1.48144
555,38.70487406762487,-9.171445373625588,38.73182340287461,-9.13551292662595,1325.1,6.328,balanced,22.085,1.38964
555,38.70487406762487,-9.171445373625588,38.73182340287461,-9.13551292662595,1315.2,6.3,shortest,21.92,1.3808
555,38.70487406762487,-9.171445373625588,38.73182340287461,-9.13551292662595,,6.782,google,27.166666666666668,1.6292266666666668
562,38.713857179374784,-9.171445373625588,38.74080651462452,-9.13551292662595,1395.5,6.746,safest,23.258333333333333,1.4700133333333334
562,38.713857179374784,-9.171445373625588,38.74080651462452,-9.13551292662595,1164.9,5.631,balanced,19.415000000000003,1.2270800000000002
562,38.713857179374784,-9.171445373625588,38.74080651462452,-9.13551292662595,1129.1,5.473,shortest,18.81833333333333,1.1905733333333333
562,38.713857179374784,-9.171445373625588,38.74080651462452,-9.13551292662595,,5.93,google,22.466666666666665,1.3730666666666669
574,38.72733184699965,-9.171445373625588,38.75428118224939,-9.13551292662595,1414.4,6.365,safest,23.57333333333333,1.4521333333333333
574,38.72733184699965,-9.171445373625588,38.75428118224939,-9.13551292662595,1189.6,5.627,balanced,19.826666666666664,1.2432266666666667
574,38.72733184699965,-9.171445373625588,38.75428118224939,-9.13551292662595,1189.6,5.627,shortest,19.826666666666664,1.2432266666666667
574,38.72733184699965,-9.171445373625588,38.75428118224939,-9.13551292662595,,5.398,google,23.8,1.38384
580,38.73631495874957,-9.171445373625588,38.78123051749913,-9.171445373625588,1580.2,7.747,safest,26.336666666666662,1.6732266666666666
580,38.73631495874957,-9.171445373625588,38.78123051749913,-9.171445373625588,1438.1,7.186,balanced,23.96833333333333,1.5336133333333333
580,38.73631495874957,-9.171445373625588,38.78123051749913,-9.171445373625588,1438.1,7.186,shortest,23.96833333333333,1.5336133333333333
580,38.73631495874957,-9.171445373625588,38.78123051749913,-9.171445373625588,,8.629,google,32.0,1.97032
588,38.74080651462452,-9.171445373625588,38.74080651462452,-9.12652981487604,1237.3,6.066,safest,20.621666666666663,1.3101466666666668
588,38.74080651462452,-9.171445373625588,38.74080651462452,-9.12652981487604,1131.1,5.425,balanced,18.851666666666667,1.1880666666666666
588,38.74080651462452,-9.171445373625588,38.74080651462452,-9.12652981487604,1120.5,5.242,shortest,18.675,1.16636
588,38.74080651462452,-9.171445373625588,38.74080651462452,-9.12652981487604,,4.596,google,18.316666666666663,1.1003466666666664
589,38.74529807049948,-9.171445373625588,38.70936562349983,-9.14449603837586,1845.2,7.0,safest,30.75333333333333,1.7901333333333334
589,38.74529807049948,-9.171445373625588,38.70936562349983,-9.14449603837586,1735.7,6.804,balanced,28.92833333333333,1.7014533333333337
589,38.74529807049948,-9.171445373625588,38.70936562349983,-9.14449603837586,1683.5,6.729,shortest,28.058333333333334,1.660653333333333
589,38.74529807049948,-9.171445373625588,38.70936562349983,-9.14449603837586,,6.347,google,27.73333333333333,1.617093333333333
603,38.75877273812435,-9.171445373625588,38.7228402911247,-9.14449603837586,1321.2,6.301,safest,22.02,1.38488
603,38.75877273812435,-9.171445373625588,38.7228402911247,-9.14449603837586,1295.3,6.266,balanced,21.58833333333333,1.3648133333333332
603,38.75877273812435,-9.171445373625588,38.7228402911247,-9.14449603837586,1295.3,6.266,shortest,21.58833333333333,1.3648133333333332
603,38.75877273812435,-9.171445373625588,38.7228402911247,-9.14449603837586,,6.75,google,24.133333333333333,1.5053333333333332
608,38.763264293999306,-9.171445373625588,38.763264293999306,-9.12652981487604,1153.1,5.126,safest,19.21833333333333,1.1788133333333333
608,38.763264293999306,-9.171445373625588,38.763264293999306,-9.12652981487604,1148.0,5.1,balanced,19.133333333333333,1.1733333333333331
608,38.763264293999306,-9.171445373625588,38.763264293999306,-9.12652981487604,1148.0,5.1,shortest,19.133333333333333,1.1733333333333331
608,38.763264293999306,-9.171445373625588,38.763264293999306,-9.12652981487604,,5.696,google,22.15,1.3416799999999998
614,38.77224740574922,-9.171445373625588,38.77224740574922,-9.12652981487604,1432.7,7.044,safest,23.87833333333333,1.5186533333333334
614,38.77224740574922,-9.171445373625588,38.77224740574922,-9.12652981487604,1431.0,7.036,balanced,23.85,1.51688
614,38.77224740574922,-9.171445373625588,38.77224740574922,-9.12652981487604,1431.0,7.036,shortest,23.85,1.51688
614,38.77224740574922,-9.171445373625588,38.77224740574922,-9.12652981487604,,7.681,google,27.616666666666667,1.7191466666666666
633,38.713857179374784,-9.166953817750631,38.713857179374784,-9.122038259001084,1097.5,5.104,safest,18.291666666666668,1.1399866666666667
633,38.713857179374784,-9.166953817750631,38.713857179374784,-9.122038259001084,1097.5,5.104,balanced,18.291666666666668,1.1399866666666667
633,38.713857179374784,-9.166953817750631,38.713857179374784,-9.122038259001084,1097.5,5.104,shortest,18.291666666666668,1.1399866666666667
633,38.713857179374784,-9.166953817750631,38.713857179374784,-9.122038259001084,,5.936,google,19.45,1.25288
639,38.7228402911247,-9.166953817750631,38.75877273812435,-9.140004482500904,1568.3,6.895,safest,26.13833333333333,1.5971333333333333
